12	109	1
24	109	1
42	109	0
44	109	0
0	110	1
4	110	1
12	110	1
24	110	1
42	110	0
44	110	0
0	111	1
4	111	1
12	111	1
24	111	1
42	111	0
44	111	1
0	112	0
4	112	1
12	112	0
24	112	0
42	112	0
44	112	0
0	113	0
4	113	1
12	113	0
24	113	0
42	113	0
44	113	0
0	114	0
4	114	0
12	114	0
24	114	0
42	114	0
44	114	0
0	115	0
4	115	1
12	115	0
24	115	0
42	115	0
44	115	0
0	116	1
4	116	1
12	116	1
24	116	1
42	116	0
44	116	1
0	117	0
4	117	0
12	117	0
24	117	0
42	117	0
44	117	0
0	118	1
2	118	0
18	118	1
33	118	1
0	119	1
2	119	0
18	119	1
33	119	0
0	120	1
2	120	1
18	120	1
33	120	1
0	121	1
2	121	0
18	121	1
33	121	1
0	122	1
2	122	0
18	122	1
33	122	0
0	123	1
2	123	0
18	123	0
33	123	0
0	124	1
2	124	0
18	124	0
33	124	0
0	125	1
2	125	0
18	125	0
33	125	0
0	126	1
2	126	0
18	126	0
33	126	0
0	127	1
2	127	0
18	127	0
33	127	1
0	128	1
2	128	0
18	128	0
33	128	1
0	129	1
2	129	0
18	129	1
33	129	1
0	130	0
4	130	0
15	130	0
33	130	0
41	130	0
0	131	1
4	131	1
15	131	1
33	131	0
41	131	0
0	132	0
4	132	1
15	132	1
33	132	0
41	132	0
0	133	1
4	133	1
15	133	0
33	133	0
41	133	1
0	134	1
4	134	1
15	134	1
33	134	1
41	134	1
0	135	0
4	135	0
15	135	0
33	135	0
41	135	0
0	136	1
4	136	1
15	136	1
33	136	1
41	136	1
0	137	0
4	137	1
15	137	1
33	137	0
41	137	0
0	138	0
1	138	0
7	138	0
0	139	1
1	139	0
7	139	0
0	140	0
1	140	0
7	141	1
0	142	0
14	142	0
15	142	1
20	142	0
33	142	0
35	142	0
0	143	1
14	143	1
15	143	0
20	143	1
33	143	0
35	143	0
0	144	0
14	144	0
15	144	1
20	144	0
33	144	0
35	144	0
0	145	0
14	145	0
15	145	0
20	145	1
33	145	0
35	145	0
0	146	0
14	146	0
15	146	0
20	146	0
33	146	0
35	146	0
0	147	1
14	147	1
15	147	1
20	147	1
33	147	1
35	147	1
0	148	0
14	148	0
15	148	0
20	148	0
33	148	0
35	148	0
0	149	0
14	149	0
15	149	0
20	149	0
33	149	0
35	149	0
0	150	1
9	150	1
12	150	1
14	150	1
0	151	1
9	151	0
12	151	0
14	151	1
0	152	0
9	152	0
12	152	0
14	152	0
0	153	1
9	153	1
12	153	1
14	153	1
0	154	1
9	154	1
12	154	1
14	154	1
0	155	1
9	155	1
12	155	1
14	155	1
0	156	1
9	156	1
12	156	1
14	156	1
0	157	1
9	157	1
12	157	1
14	157	1
0	158	1
9	158	0
12	158	0
14	158	1
0	159	1
9	159	0
12	159	1
14	159	1
0	160	1
9	160	0
12	160	1
14	160	1
0	161	1
9	161	0
12	161	1
14	161	1
0	162	1
9	162	0
12	162	1
14	162	1
0	163	1
9	163	0
12	163	1
14	163	1
0	164	1
9	164	0
12	164	0
14	164	1
0	165	1
9	165	0
12	165	0
14	165	1
0	166	1
9	166	0
12	166	0
14	166	1
0	167	1
9	167	0
12	167	1
14	167	1
0	168	1
9	168	0
12	168	1
14	168	1
0	169	1
9	169	0
12	169	1
14	169	1
0	170	1
9	170	0
12	170	1
14	170	1
0	171	1
9	171	0
12	171	0
14	171	1
0	172	1
9	172	0
12	172	0
14	172	1
0	173	1
9	173	0
12	173	0
14	173	1
0	174	1
9	174	1
12	174	1
14	174	1
0	175	1
9	175	0
12	175	0
14	175	1
0	176	1
9	176	0
12	176	0
14	176	1
0	177	1
9	177	0
12	177	0
14	177	1
0	178	1
9	178	0
12	178	0
14	178	1
0	179	1
9	179	0
12	179	0
14	179	1
0	180	1
9	180	0
12	180	1
14	180	1
0	181	1
9	181	0
12	181	0
14	181	1
0	182	1
9	182	1
12	182	1
14	182	1
0	183	1
9	183	1
12	183	1
14	183	1
0	184	1
9	184	1
12	184	1
14	184	1
0	185	1
9	185	0
12	185	1
14	185	1
0	186	1
9	186	0
12	186	0
14	186	1
0	187	1
9	187	0
12	187	0
14	187	1
0	188	1
9	188	0
12	188	1
14	188	1
0	189	1
9	189	0
12	189	0
14	189	1
0	190	1
9	190	0
12	190	1
14	190	1
0	191	1
9	191	0
12	191	1
14	191	1
0	192	1
9	192	0
12	192	1
14	192	1
0	193	1
9	193	0
12	193	1
14	193	1
0	194	1
9	194	0
12	194	0
14	194	1
0	195	1
9	195	0
12	195	0
14	195	1
0	196	1
9	196	0
12	196	1
14	196	1
0	197	1
9	197	0
12	197	1
14	197	1
0	198	1
9	198	0
12	198	1
14	198	1
0	199	1
9	199	0
12	199	0
14	199	1
0	200	1
9	200	0
12	200	1
14	200	1
0	201	1
9	201	1
12	201	1
14	201	1
0	202	1
9	202	0
12	202	0
14	202	1
0	203	1
9	203	0
12	203	1
14	203	1
0	204	1
9	204	0
12	204	0
14	204	1
0	205	1
9	205	0
12	205	0
14	205	1
0	206	1
9	206	0
12	206	1
14	206	1
0	207	1
9	207	0
12	207	0
14	207	1
0	208	1
9	208	0
12	208	0
14	208	1
0	209	0
12	209	1
13	209	1
21	209	0
24	209	0
31	209	0
0	210	0
12	210	1
13	210	0
21	210	0
24	210	0
31	210	0
0	211	1
12	211	0
13	211	1
21	211	0
24	211	0
31	211	1
0	212	1
12	212	0
13	212	0
21	212	0
24	212	0
31	212	0
0	213	0
12	213	1
13	213	1
21	213	0
24	213	0
31	213	0
0	214	0
12	214	1
13	214	0
21	214	0
24	214	0
31	214	1
12	215	1
13	215	0
21	215	0
24	215	0
31	215	0
0	216	1
12	216	1
13	216	1
21	216	1
24	216	1
31	216	1
0	217	0
12	217	0
13	217	0
21	217	0
24	217	0
31	217	0
0	218	0
12	218	1
13	218	1
21	218	0
24	218	0
31	218	1
0	219	0
13	219	0
21	219	0
24	219	0
31	219	0
0	220	0
12	220	1
13	220	0
21	220	0
24	220	0
31	220	0
0	221	0
12	221	1
13	221	0
21	221	0
24	221	0
31	221	0
0	222	1
12	222	1
13	222	1
21	222	1
24	222	1
31	222	1
0	223	1
12	223	1
13	223	1
21	223	1
24	223	1
31	223	1
0	224	0
12	224	1
13	224	0
21	224	0
24	224	0
31	224	1
0	225	1
12	225	1
13	225	1
21	225	1
24	225	0
31	225	1
0	226	1
12	226	1
13	226	1
21	226	1
24	226	1
31	226	1
0	227	1
12	227	1
13	227	1
21	227	1
24	227	1
31	227	1
0	228	0
12	228	0
13	228	1
21	228	0
24	228	0
31	228	1
0	229	1
12	229	1
13	229	1
21	229	1
24	229	1
31	229	1
0	230	0
12	230	1
13	230	1
21	230	0
24	230	0
31	230	1
0	231	1
12	231	1
13	231	0
21	231	1
24	231	0
31	231	1
0	232	1
12	232	1
13	232	0
21	232	1
24	232	0
31	232	1
0	233	1
12	233	1
13	233	1
21	233	1
24	233	0
31	233	1
0	234	0
12	234	1
13	234	1
21	234	0
24	234	0
31	234	1
0	235	0
12	235	1
13	235	1
21	235	0
24	235	0
31	235	0
0	236	1
12	236	1
13	236	1
21	236	1
24	236	1
31	236	1
12	237	0
13	237	1
31	237	1
0	238	0
12	238	0
13	238	0
21	238	0
24	238	0
31	238	0
0	239	1
12	239	1
13	239	1
21	239	1
24	239	1
31	239	1
0	240	1
12	240	1
13	240	1
21	240	1
24	240	1
31	240	1
1	241	0
2	241	0
7	241	0
15	241	1
33	241	0
1	242	0
2	242	1
7	242	0
15	242	1
33	242	0
15	243	0
1	244	0
2	244	0
7	244	0
15	244	1
33	244	0
1	245	0
2	245	0
7	245	0
15	245	0
33	245	0
1	246	1
2	246	1
7	246	0
15	246	1
33	246	1
1	247	0
2	247	0
7	247	0
15	247	1
33	247	0
1	248	0
7	248	0
19	248	0
27	248	0
39	248	0
1	249	0
7	249	0
19	249	0
27	249	0
39	249	1
1	250	1
7	250	1
19	250	0
27	250	1
39	250	1
1	251	0
7	251	0
19	251	0
27	251	0
39	251	0
1	252	1
7	252	1
19	252	1
27	252	1
39	252	1
1	253	0
7	253	0
19	253	0
27	253	0
39	253	0
1	254	1
7	254	1
19	254	1
27	254	1
39	254	1
1	255	0
7	255	0
19	255	0
27	255	0
39	255	0
1	256	0
7	256	0
19	256	0
27	256	0
39	256	0
1	257	0
7	257	0
19	257	0
27	257	0
39	257	0
1	258	0
7	258	0
19	258	0
27	258	0
39	258	0
1	259	0
7	259	0
19	259	0
27	259	0
39	259	0
1	260	0
7	260	0
19	260	0
27	260	0
39	260	0
1	261	0
7	261	0
19	261	0
27	261	0
39	261	0
1	262	1
7	262	1
19	262	1
27	262	1
39	262	1
1	263	1
7	263	1
19	263	1
27	263	1
39	263	1
1	264	1
7	264	1
19	264	1
27	264	1
39	264	1
1	265	0
7	265	0
19	265	0
27	265	0
39	265	0
1	266	0
7	266	0
19	266	1
27	266	0
39	266	0
1	267	0
7	267	1
19	267	0
27	267	0
39	267	0
1	268	0
7	268	0
19	268	1
27	268	0
39	268	0
1	269	0
15	269	0
33	269	0
35	269	0
44	269	0
1	270	0
15	270	1
33	270	0
35	270	0
44	270	1
1	271	0
15	271	0
33	271	0
44	271	0
1	272	0
15	272	1
33	272	0
35	272	0
44	272	0
1	273	0
15	273	1
33	273	0
35	273	0
1	274	0
15	274	1
33	274	0
1	275	0
15	275	0
33	275	0
1	276	0
15	276	1
33	276	0
44	276	0
1	277	0
15	277	1
33	277	0
35	277	0
44	277	0
1	278	0
7	278	0
21	278	0
24	278	0
36	278	0
1	279	0
7	279	0
21	279	0
24	279	0
36	279	0
1	280	0
7	280	0
21	280	1
24	280	0
36	280	0
1	281	0
7	281	0
21	281	0
24	281	1
36	281	0
1	282	1
7	282	0
21	282	0
24	282	1
36	282	1
7	283	0
24	283	0
36	283	0
36	284	0
36	285	0
1	286	1
7	286	1
21	286	1
24	286	1
36	286	1
1	287	0
7	287	0
21	287	0
24	287	0
36	287	0
41	288	0
1	289	0
33	289	0
41	289	0
41	290	0
1	291	0
33	291	0
41	291	0
41	292	0
1	293	0
33	293	0
41	293	1
1	294	0
33	294	0
41	294	0
1	295	0
33	295	0
41	295	1
41	296	0
1	297	0
1	298	0
12	298	0
15	298	1
20	298	1
46	298	0
1	299	0
12	299	1
15	299	1
20	299	1
46	299	0
1	300	0
12	300	0
15	300	0
20	300	1
46	300	0
1	301	0
12	301	0
15	301	0
20	301	0
46	301	0
1	302	0
12	302	0
15	302	0
20	302	1
46	302	0
1	303	0
12	303	0
15	303	1
20	303	0
46	303	0
1	304	0
12	304	0
15	304	1
20	304	0
46	304	0
1	305	0
12	305	0
15	305	0
20	305	0
46	305	0
1	306	0
18	306	0
22	306	0
27	306	0
44	306	0
1	307	0
18	307	1
22	307	0
27	307	0
44	307	0
1	308	0
18	308	0
22	308	0
27	308	0
44	308	0
1	309	0
18	309	0
22	309	0
27	309	0
44	309	0
1	310	0
18	310	0
22	310	0
27	310	0
44	310	0
1	311	0
8	311	0
12	311	0
13	311	1
20	311	0
33	311	0
45	311	0
1	312	0
8	312	0
12	312	0
13	312	1
20	312	1
33	312	0
45	312	0
13	313	1
20	313	1
13	314	0
20	314	0
1	315	1
8	315	1
12	315	0
13	315	1
20	315	1
33	315	1
45	315	1
1	316	0
8	316	0
12	316	0
13	316	0
20	316	1
33	316	0
45	316	0
1	317	0
33	317	0
35	317	0
40	317	0
43	317	0
1	318	0
33	318	0
35	318	1
40	318	0
43	318	1
43	319	0
1	320	0
33	320	0
35	320	0
40	320	0
43	320	0
1	321	0
33	321	0
35	321	0
40	321	0
43	321	0
1	322	0
4	322	1
8	322	0
15	322	1
24	322	0
32	322	0
35	322	0
1	323	0
4	323	1
8	323	0
15	323	1
24	323	0
32	323	0
35	323	0
1	324	1
4	324	1
8	324	1
15	324	1
24	324	1
32	324	1
35	324	0
1	325	0
4	325	0
8	325	1
15	325	1
24	325	1
32	325	1
35	325	0
1	326	1
4	326	1
8	326	1
15	326	1
24	326	1
32	326	1
35	326	1
1	327	1
4	327	1
8	327	0
15	327	1
24	327	1
32	327	1
35	327	1
1	328	0
4	328	1
8	328	0
15	328	1
24	328	0
32	328	1
35	328	0
4	329	0
8	329	0
15	329	1
24	329	0
32	329	1
35	329	0
1	330	0
4	330	1
8	330	0
15	330	0
24	330	0
32	330	0
35	330	0
4	331	1
8	331	0
15	331	1
24	331	0
32	331	0
35	331	0
1	332	0
4	332	1
8	332	0
15	332	0
24	332	0
32	332	1
35	332	0
4	333	1
8	333	0
15	333	1
24	333	0
32	333	1
35	333	0
1	334	0
4	334	1
8	334	0
15	334	1
24	334	0
32	334	1
35	334	0
4	335	0
8	335	0
15	335	1
24	335	0
32	335	1
35	335	0
1	336	0
4	336	1
8	336	0
15	336	0
24	336	0
32	336	1
35	336	0
4	337	1
8	337	0
15	337	1
24	337	0
32	337	1
35	337	0
1	338	0
4	338	0
8	338	0
15	338	1
24	338	0
32	338	1
35	338	0
4	339	1
8	339	0
15	339	1
24	339	0
32	339	1
35	339	0
1	340	0
4	340	1
8	340	0
15	340	0
24	340	0
32	340	1
35	340	0
4	341	1
8	341	0
15	341	1
24	341	0
32	341	1
35	341	0
1	342	0
4	342	1
8	342	0
15	342	1
24	342	0
32	342	1
35	342	0
4	343	1
8	343	0
15	343	1
24	343	0
32	343	1
35	343	0
1	344	1
4	344	1
8	344	1
15	344	1
24	344	1
32	344	1
35	344	1
1	345	0
4	345	1
8	345	0
15	345	0
24	345	0
32	345	0
35	345	0
1	346	1
2	346	1
7	346	1
24	346	0
1	347	0
2	347	1
7	347	0
24	347	0
1	348	0
2	348	0
7	348	0
24	348	0
1	349	0
2	349	0
7	349	0
24	349	0
1	350	0
2	350	0
7	350	0
24	350	0
1	351	1
2	351	1
7	351	1
24	351	0
1	352	0
2	352	0
7	352	0
24	352	0
1	353	1
2	353	1
7	353	1
24	353	1
1	354	1
2	354	0
7	354	1
24	354	1
1	355	1
2	355	1
7	355	0
24	355	1
1	356	1
2	356	1
7	356	1
24	356	1
1	357	0
2	357	0
7	357	0
24	357	0
1	358	0
9	358	1
17	358	1
20	358	1
22	358	1
30	358	1
1	359	1
9	359	1
17	359	1
20	359	1
22	359	1
30	359	1
1	360	0
9	360	0
17	360	0
20	360	1
22	360	0
30	360	0
9	361	0
17	361	0
20	361	1
22	361	0
30	361	0
1	362	0
9	362	1
17	362	0
20	362	1
22	362	0
30	362	1
9	363	0
17	363	0
20	363	0
22	363	0
30	363	0
9	364	0
17	364	0
20	364	0
22	364	0
30	364	0
1	365	1
9	365	0
17	365	1
20	365	1
22	365	0
30	365	0
9	366	0
17	366	0
20	366	1
22	366	0
30	366	0
1	367	1
9	367	1
17	367	1
20	367	1
22	367	1
30	367	0
1	368	0
9	368	0
20	368	0
22	368	0
30	368	0
1	369	0
5	369	0
20	369	1
24	369	0
33	369	0
1	370	1
5	370	0
20	370	1
24	370	0
33	370	0
1	371	0
5	371	0
20	371	0
33	371	0
1	372	1
5	372	1
20	372	1
24	372	1
33	372	1
1	373	0
5	373	0
20	373	0
24	373	0
33	373	0
1	374	0
5	374	0
20	374	0
24	374	0
33	374	0
1	375	0
5	375	0
20	375	1
24	375	0
33	375	0
1	376	0
2	376	0
25	376	1
27	376	1
1	377	0
2	377	0
25	377	0
27	377	0
1	378	1
2	378	1
25	378	1
27	378	1
1	379	0
2	379	1
25	379	1
27	379	0
1	380	1
2	380	1
25	380	1
27	380	1
1	381	0
2	381	1
25	381	1
27	381	1
1	382	0
2	382	0
25	382	0
27	382	0
1	383	0
2	383	0
5	383	0
33	383	1
1	384	0
2	384	1
5	384	0
33	384	0
1	385	0
2	385	1
5	385	0
33	385	0
1	386	0
6	386	0
7	386	0
15	386	0
29	386	0
1	387	0
6	387	1
7	387	0
15	387	1
29	387	0
1	388	0
6	388	0
7	388	0
15	388	0
29	388	0
1	389	1
6	389	1
7	389	1
15	389	1
29	389	1
1	390	0
6	390	0
7	390	0
15	390	1
29	390	0
1	391	1
6	391	1
7	391	1
15	391	1
29	391	1
1	392	1
6	392	1
7	392	1
15	392	1
29	392	1
1	393	0
6	393	0
7	393	0
15	393	0
29	393	0
1	394	0
6	394	0
7	394	0
15	394	1
29	394	0
1	395	0
15	395	0
19	395	0
23	395	1
35	395	0
1	396	0
15	396	1
19	396	0
23	396	0
35	396	0
15	397	0
23	397	0
1	398	0
15	398	1
19	398	0
23	398	0
35	398	0
1	399	0
15	399	1
23	399	1
35	399	0
1	400	0
15	400	0
19	400	0
23	400	0
35	400	0
1	401	0
15	401	0
19	401	0
23	401	1
35	401	0
1	402	1
15	402	1
19	402	1
23	402	1
35	402	0
15	403	0
23	403	0
1	404	0
2	404	0
5	404	0
7	404	0
31	404	0
1	405	0
2	405	1
5	405	0
7	405	0
31	405	0
1	406	0
2	406	0
5	406	0
7	406	0
31	406	0
1	407	0
2	407	0
5	407	0
7	407	0
31	407	0
1	408	0
2	408	0
5	408	0
7	408	0
1	409	0
2	409	0
5	409	0
7	409	0
31	409	0
1	410	1
2	410	1
5	410	1
7	410	1
31	410	1
1	411	1
2	411	1
5	411	1
7	411	1
31	411	1
1	412	1
2	412	1
5	412	1
7	412	1
31	412	0
1	413	0
2	413	0
5	413	0
7	413	0
31	413	0
1	414	0
4	414	0
33	414	0
35	414	0
1	415	0
4	415	1
33	415	0
35	415	0
1	416	1
4	416	1
33	416	1
35	416	1
1	417	1
4	417	1
33	417	1
35	417	1
1	418	1
4	418	1
33	418	1
35	418	0
1	419	1
4	419	1
33	419	1
35	419	0
1	420	0
4	420	1
33	420	0
35	420	0
1	421	1
4	421	1
33	421	1
35	421	0
1	422	1
4	422	1
33	422	1
35	422	1
1	423	1
4	423	1
33	423	1
35	423	1
1	424	1
4	424	1
33	424	1
35	424	1
1	425	1
4	425	1
33	425	1
35	425	1
1	426	1
4	426	1
33	426	1
35	426	1
1	427	1
4	427	1
33	427	1
35	427	0
1	428	1
4	428	1
33	428	1
35	428	1
1	429	0
4	429	1
33	429	0
35	429	0
1	430	0
4	430	1
12	430	1
13	430	1
15	430	0
40	430	0
45	430	0
1	431	0
4	431	1
12	431	0
13	431	1
15	431	1
35	431	0
40	431	0
45	431	0
4	432	1
12	432	0
13	432	1
15	432	1
4	433	0
12	433	0
13	433	0
15	433	1
1	434	1
4	434	1
12	434	1
13	434	1
15	434	1
35	434	0
40	434	1
45	434	1
1	435	0
4	435	0
12	435	1
13	435	1
15	435	1
35	435	0
40	435	0
45	435	0
1	436	1
4	436	1
12	436	1
13	436	1
15	436	1
35	436	0
40	436	1
45	436	1
1	437	0
4	437	1
12	437	1
13	437	0
15	437	1
35	437	0
40	437	0
45	437	0
1	438	0
4	438	1
12	438	0
13	438	0
15	438	0
40	438	0
45	438	0
4	439	1
12	439	0
13	439	0
15	439	0
1	440	0
2	440	0
17	440	0
35	440	0
44	440	0
1	441	0
2	441	0
17	441	0
35	441	0
44	441	0
1	442	0
2	442	0
17	442	0
35	442	0
44	442	0
1	443	0
2	443	0
17	443	0
35	443	0
44	443	0
1	444	0
2	444	1
17	444	1
35	444	0
44	444	0
1	445	1
2	445	1
17	445	1
35	445	1
44	445	1
1	446	0
20	446	1
29	446	0
40	446	0
44	446	1
1	447	0
20	447	1
29	447	0
40	447	0
44	447	0
20	448	0
44	448	0
1	449	1
20	449	1
29	449	1
40	449	0
44	449	1
1	450	1
20	450	1
29	450	1
40	450	1
44	450	1
20	451	0
44	451	1
1	452	1
20	452	0
29	452	1
40	452	1
44	452	1
1	453	0
20	453	0
29	453	0
40	453	0
44	453	0
1	454	1
20	454	1
29	454	1
40	454	1
44	454	1
1	455	1
20	455	1
29	455	1
40	455	0
44	455	1
1	456	0
7	456	0
12	456	0
22	456	0
43	456	0
1	457	0
7	457	0
12	457	0
22	457	0
43	457	0
1	458	0
7	458	0
12	458	0
22	458	0
43	458	0
1	459	0
7	459	0
12	459	0
22	459	0
43	459	0
1	460	0
7	460	0
12	460	0
22	460	0
43	460	0
1	461	0
7	461	0
12	461	0
22	461	0
43	461	0
1	462	0
7	462	0
12	462	0
22	462	0
43	462	0
1	463	1
7	463	1
12	463	1
22	463	1
43	463	1
1	464	1
7	464	1
12	464	1
22	464	1
43	464	1
1	465	0
7	465	0
12	465	0
22	465	0
43	465	0
1	466	0
7	466	0
12	466	0
22	466	0
43	466	0
1	467	0
7	467	1
12	467	0
22	467	0
1	468	0
7	468	0
12	468	0
22	468	0
1	469	0
7	469	0
12	469	0
22	469	0
1	470	0
7	470	0
12	470	0
22	470	0
1	471	1
7	471	1
12	471	1
22	471	1
1	472	0
7	472	0
12	472	0
22	472	0
